,tweet_lang,poi_name,poi_id,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_en,tweet_date
341,en,POTUS,1349149096909668363,True,1420070360154877952,There are no Democratic roads or Republican bridges — infrastructure impacts us all and I believe we’ve got to come together to find solutions. That’s why I’m working across the aisle to pass the Bipartisan Infrastructure Framework.,[],[],[],[],USA,There are no Democratic roads or Republican bridges — infrastructure impacts us all and I believe we’ve got to come together to find solutions  That’s why I’m working across the aisle to pass the Bipartisan Infrastructure Framework ,2021-07-27 17:00:00
342,en,POTUS,1349149096909668363,True,1420054327272558596,"The United States currently ranks 13th in the world in infrastructure. It’s unacceptable — and makes clear the urgent need for the Bipartisan Infrastructure Framework.
 
We can’t wait. Send it to my desk.",[],[],[],[],USA,The United States currently ranks 13th in the world in infrastructure  It’s unacceptable — and makes clear the urgent need for the Bipartisan Infrastructure Framework  We can’t wait  Send it to my desk ,2021-07-27 16:00:00
343,en,POTUS,1349149096909668363,True,1420025681480667142,"When I was running for president, I put together bold, aggressive plans to deliver child care and paid leave — universal pre-k and free community college. 

I’ll fight to see my Build Back Better Agenda enacted, and signed into law.",[],[],[],[],USA,When I was running for president  I put together bold  aggressive plans to deliver child care and paid leave — universal pre k and free community college  I’ll fight to see my Build Back Better Agenda enacted  and signed into law ,2021-07-27 14:00:00
344,en,POTUS,1349149096909668363,True,1419847858103144462,"Throughout his remarkable life, Bob Moses devoted his heart and soul to leading, teaching, and organizing generations of Americans to make real the promise of our nation. Let us follow his towering legacy and ensure everyone is treated with the dignity and respect they deserve.",[],[],[],[],USA,Throughout his remarkable life  Bob Moses devoted his heart and soul to leading  teaching  and organizing generations of Americans to make real the promise of our nation  Let us follow his towering legacy and ensure everyone is treated with the dignity and respect they deserve ,2021-07-27 03:00:00
345,en,POTUS,1349149096909668363,True,1419811166910566403,I was enormously proud to co-sponsor the ADA as a member of the United States Senate. And I was proud to be there today as President alongside so many fearless champions who represent the ongoing legacy of this law from its foundations to its future. https://t.co/jFAAvRU9hd,[],[],[],[],USA,I was enormously proud to co sponsor the ADA as a member of the United States Senate  And I was proud to be there today as President alongside so many fearless champions who represent the ongoing legacy of this law from its foundations to its future  https   t co jFAAvRU9hd,2021-07-27 00:00:00
346,en,POTUS,1349149096909668363,True,1419789670448308225,The Americans with Disabilities Act is so much more than just a law. https://t.co/ApGInlSaON,[],[],[],[],USA,The Americans with Disabilities Act is so much more than just a law  https   t co ApGInlSaON,2021-07-26 23:00:00
347,en,POTUS,1349149096909668363,True,1419787110823993344,"Americans across the country can see and feel the devastation of climate change. My Build Back Better Agenda tackles this existential threat through a new energy efficiency and clean electricity standard, clean energy tax credits, and a new Civilian Climate Corps.",[],[],[],[],USA,Americans across the country can see and feel the devastation of climate change  My Build Back Better Agenda tackles this existential threat through a new energy efficiency and clean electricity standard  clean energy tax credits  and a new Civilian Climate Corps ,2021-07-26 23:00:00
348,en,POTUS,1349149096909668363,True,1419776011366019078,"Today, I met with Prime Minister Mustafa Al-Kadhimi of Iraq in the Oval Office. We reaffirmed our commitment to expand cooperation through new initiatives focused on education, health, and climate as well as support for Iraq’s democracy and strengthened rule of law. https://t.co/wxtqizA3U7",['xp'],[],[],[],USA,Today  I met with Prime Minister Mustafa Al Kadhimi of Iraq in the Oval Office  We reaffirmed our commitment to eand cooperation through new initiatives focused on education  health  and climate as well as support for Iraq’s democracy and strengthened rule of law  https   t co wxtqizA3U7,2021-07-26 22:00:00
349,en,POTUS,1349149096909668363,True,1419732239479410688,"When we passed the ADA, we made a commitment — to build this nation for all of us. And we moved America closer to fulfilling that promise of liberty, justice, dignity, and equality for all.
 
And perhaps most importantly — we did it together.",[],[],[],[],USA,When we passed the ADA  we made a commitment — to build this nation for all of us  And we moved America closer to fulfilling that promise of liberty  justice  dignity  and equality for all  And perhaps most importantly — we did it together ,2021-07-26 19:00:00
350,en,POTUS,1349149096909668363,True,1419696774802022402,"For more than 60 million Americans living with a disability, the ADA is so much more than a law. It’s a source of opportunity, participation, independent living, and respect.
 
And for our nation, the ADA is more than a law as well. It’s a testament to our character as a people.",[],[],[],[],USA,For more than 60 million Americans living with a disability  the ADA is so much more than a law  It’s a source of opportunity  participation  independent living  and respect  And for our nation  the ADA is more than a law as well  It’s a testament to our character as a people ,2021-07-26 17:00:00
351,en,POTUS,1349149096909668363,True,1419678428396130312,Tune in as the Vice President and I deliver remarks to celebrate the 31st anniversary of the Americans with Disabilities Act.  https://t.co/HtuHOUsoGw,[],[],[],['https://t.co/HtuHOUsoGw'],USA,Tune in as the Vice President and I deliver remarks to celebrate the 31st anniversary of the Americans with Disabilities Act   https   t co HtuHOUsoGw,2021-07-26 15:00:00
352,en,POTUS,1349149096909668363,True,1419676978303619074,"This afternoon, I’ll be hosting Prime Minister Mustafa Al-Kadhimi for a meeting in the Oval Office. I look forward to strengthening the strategic partnership between the United States and Iraq and working to advance bilateral cooperation.",[],[],[],[],USA,This afternoon  I’ll be hosting Prime Minister Mustafa Al Kadhimi for a meeting in the Oval Office  I look forward to strengthening the strategic partnership between the United States and Iraq and working to advance bilateral cooperation ,2021-07-26 15:00:00
353,en,POTUS,1349149096909668363,True,1419661317418409986,"Today marks the 31st anniversary of the Americans with Disabilities Act — a landmark bill I proudly cosponsored in the Senate. While we celebrate the incredible progress we’ve made toward meeting the full aspirations of the ADA, we must recommit to the work that remains.",[],[],[],[],USA,Today marks the 31st anniversary of the Americans with Disabilities Act — a landmark bill I proudly cosponsored in the Senate  While we celebrate the incredible progress we’ve made toward meeting the full aspirations of the ADA  we must recommit to the work that remains ,2021-07-26 14:00:00
354,en,POTUS,1349149096909668363,True,1419417232451510276,"Folks, I couldn’t be more proud of this Cabinet. We’re delivering on our promises – and showing that there is nothing America is unable to do when we do it together. https://t.co/naozovcGTC",[],[],[],[],USA,Folks  I couldn’t be more proud of this Cabinet  We’re delivering on our promises – and showing that there is nothing America is unable to do when we do it together  https   t co naozovcGTC,2021-07-25 22:00:00
355,en,POTUS,1349149096909668363,True,1419371875029987337,Getting vaccinated is the most important thing you can do to protect yourself and the people around you from the Delta variant of COVID-19. Find a free vaccine near you at https://t.co/4MYpWqXVVo.,[],[],[],['https://t.co/4MYpWqXVVo'],USA,Getting vaccinated is the most important thing you can do to protect yourself and the people around you from the Delta variant of COVID 19  Find a free vaccine near you at https   t co 4MYpWqXVVo ,2021-07-25 19:00:00
356,en,POTUS,1349149096909668363,True,1419334019750236160,"Do we want to give the wealthiest people in America another tax cut? Or do we want to ask them to pay their fair share, so that we can build an economy that deals everyone in? I think we all know which is best for America’s future.",[],[],[],[],USA,Do we want to give the wealthiest people in America another tax cut  Or do we want to ask them to pay their fair share  so that we can build an economy that deals everyone in  I think we all know which is best for America’s future ,2021-07-25 16:00:00
