,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_en,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls
48,en,1439991267727925251,1349149096909668363, Smokelifematter  The1OnlyRichie  POTUS Well you re close  The grand wizard dragon was  a close personal friend  said Biden when he spoke at his funeral ,1440851237667176454,False, Smokelifematter  The1OnlyRichie  POTUS Well you re close  The grand wizard dragon was  a close personal friend  said Biden when he spoke at his funeral ,2021-09-23T01:31:19.000Z,USA,"@Smokelifematter @The1OnlyRichie @POTUS Well you're close. The grand wizard/dragon was ""a close personal friend"" said Biden when he spoke at his funeral.",[],[],"['Smokelifematter', 'The1OnlyRichie', 'POTUS']",['https://t.co/YVu3c5xflK']
49,en,1439991267727925251,1349149096909668363, Smokelifematter  The1OnlyRichie  POTUS Well  to me  it seems ppl  as yourself have nothing but loyalty  On that note  Trump was better then Biden  But in your defense  true  Anyone is better then Biden  I dont see the majority of the country supporting Biden  Many regrets on their part ,1440838152575356939,False, Smokelifematter  The1OnlyRichie  POTUS Well  to me  it seems ppl  as yourself have nothing but loyalty  On that note  Trump was better then Biden  But in your defense  true  Anyone is better then Biden  I dont see the majority of the country supporting Biden  Many regrets on their part ,2021-09-23T00:39:19.000Z,USA,"@Smokelifematter @The1OnlyRichie @POTUS Well, to me, it seems ppl, as yourself have nothing but loyalty. On that note, Trump was better then Biden. But in your defense, true! Anyone is better then Biden. I dont see the majority of the country supporting Biden. Many regrets on their part.",[],[],"['Smokelifematter', 'The1OnlyRichie', 'POTUS']",['https://t.co/KloYECpruS']
50,en,1439991267727925251,1349149096909668363, POTUS You re weakening the military you POS,1440826958338670596,False, POTUS You re weakening the military you POS,2021-09-22T23:54:50.000Z,USA,@POTUS You're weakening the military you POS,[],[],['POTUS'],[]
51,en,1439991267727925251,1349149096909668363, L appel du vide  POTUS I’m not mad  I’m disappointed  Biden uses Twitter as intended  you want deeper shit  don’t turn to Twitter for insightful information  Oh  and I thought you wanted to end the conversation  Why you still talking  https   t co z0qaw4mu24,1440818410623934475,False, L appel du vide  POTUS I’m not mad  I’m disappointed  Biden uses Twitter as intended  you want deeper shit  don’t turn to Twitter for insightful information  Oh  and I thought you wanted to end the conversation  Why you still talking  https   t co z0qaw4mu24,2021-09-22T23:20:52.000Z,USA,"@L_appel_du_vide @POTUS I’m not mad, I’m disappointed. Biden uses Twitter as intended, you want deeper shit, don’t turn to Twitter for insightful information. Oh, and I thought you wanted to end the conversation? Why you still talking. https://t.co/z0qaw4mu24",[],[],"['L_appel_du_vide', 'POTUS']",['https://t.co/hL9yhD9jWT']
52,en,1439991267727925251,1349149096909668363, BAW93307436  POTUS i literally tweet this same shit on everything he tweets because he only responds to emails with generic ass shit that never talks about actual shit lol you re mad bc im just using another way to eress my displeasure  it s not that deep,1440802730637815811,False, BAW93307436  POTUS i literally tweet this same shit on everything he tweets because he only responds to emails with generic ass shit that never talks about actual shit lol you re mad bc im just using another way to eress my displeasure  it s not that deep,2021-09-22T22:18:34.000Z,USA,"@BAW93307436 @POTUS i literally tweet this same shit on everything he tweets because he only responds to emails with generic ass shit that never talks about actual shit lol 
you're mad bc im just using another way to express my displeasure. it's not that deep",['xp'],[],"['BAW93307436', 'POTUS']",['https://t.co/bMTHvB8ANa']
53,en,1439991267727925251,1349149096909668363, POTUS We also still need you to help reduce and cap  studentloan interest rates  reduce and cap how much of our income can be taken by  studentloans a month  and forgive  10k across the board or at least anyone making under  150k a year  That would help so many of us tremendously  ,1440802665722564610,False, POTUS We also still need you to help reduce and cap  studentloan interest rates  reduce and cap how much of our income can be taken by  studentloans a month  and forgive  10k across the board or at least anyone making under  150k a year  That would help so many of us tremendously  ,2021-09-22T22:18:18.000Z,USA,"@POTUS We also still need you to help reduce and cap #studentloan interest rates, reduce and cap how much of our income can be taken by #studentloans a month, and forgive $10k across the board or at least anyone making under $150k a year. That would help so many of us tremendously!!",[],['studentloan'],['POTUS'],['https://t.co/yPLGm1WJfc']
54,en,1439991267727925251,1349149096909668363, L appel du vide  POTUS Give me a break  I’m glad you no longer wish to continue this conversation  Trying to get you to understand how your tweet was misplaced  and reading your justification as to why you tweeted it is exhausting ,1440801530668404740,False, L appel du vide  POTUS Give me a break  I’m glad you no longer wish to continue this conversation  Trying to get you to understand how your tweet was misplaced  and reading your justification as to why you tweeted it is exhausting ,2021-09-22T22:13:48.000Z,USA,"@L_appel_du_vide @POTUS Give me a break. I’m glad you no longer wish to continue this conversation. Trying to get you to understand how your tweet was misplaced, and reading your justification as to why you tweeted it is exhausting.",[],[],"['L_appel_du_vide', 'POTUS']",['https://t.co/8xQAt7humd']
55,en,1439991267727925251,1349149096909668363, L appel du vide  POTUS My complacency  I’m complacent because I didn’t admonish Biden when took a minute to tweet about a significant event   seriously  Should I go off at him when he’s celebrating his anniversary with his wife  “Dammit Joe  Now’s not the time ”,1440801412842094592,False, L appel du vide  POTUS My complacency  I’m complacent because I didn’t admonish Biden when took a minute to tweet about a significant event   seriously  Should I go off at him when he’s celebrating his anniversary with his wife  “Dammit Joe  Now’s not the time ”,2021-09-22T22:13:20.000Z,USA,@L_appel_du_vide @POTUS My complacency? I’m complacent because I didn’t admonish Biden when took a minute to tweet about a significant event? 🤣 seriously? Should I go off at him when he’s celebrating his anniversary with his wife? “Dammit Joe! Now’s not the time!”,['🤣'],[],"['L_appel_du_vide', 'POTUS']",['https://t.co/mlIm9havlg']
56,en,1439991267727925251,1349149096909668363, POTUS And now you are attempting to weaken our military   You are weak and a disgrace ,1440765885631766532,False, POTUS And now you are attempting to weaken our military   You are weak and a disgrace ,2021-09-22T19:52:09.000Z,USA,@POTUS And now you are attempting to weaken our military.  You are weak and a disgrace.,[],[],['POTUS'],[]
57,en,1439991267727925251,1349149096909668363, POTUS Idiot  Mental illness does not strengthen the Military ,1440759210120155137,False, POTUS Idiot  Mental illness does not strengthen the Military ,2021-09-22T19:25:38.000Z,USA,@POTUS Idiot. Mental illness does not strengthen the Military.,[],[],['POTUS'],[]
58,en,1439991267727925251,1349149096909668363, BAW93307436  POTUS You re literally elaining things to me like I wasn t there lolYou do you  man  lol but you re complacency is troubling  And no  I don t wish to continue this conversation further  We might sit on the same side of the political spectrum but obviously our values don t align,1440737648428023809,False, BAW93307436  POTUS You re literally elaining things to me like I wasn t there lolYou do you  man  lol but you re complacency is troubling  And no  I don t wish to continue this conversation further  We might sit on the same side of the political spectrum but obviously our values don t align,2021-09-22T17:59:57.000Z,USA,"@BAW93307436 @POTUS You're literally explaining things to me like I wasn't there lol

You do you, man, lol but you're complacency is troubling. 
And no, I don't wish to continue this conversation further. We might sit on the same side of the political spectrum but obviously our values don't align",['xp'],[],"['BAW93307436', 'POTUS']",['https://t.co/9ZW1lrTcbr']
59,en,1439991267727925251,1349149096909668363, POTUS Why are you not allowed to take questions   Or at best why are you only allowed to take questions that have been approved by your handlers ,1440727268049887242,False, POTUS Why are you not allowed to take questions   Or at best why are you only allowed to take questions that have been approved by your handlers ,2021-09-22T17:18:42.000Z,USA,@POTUS Why are you not allowed to take questions?  Or at best why are you only allowed to take questions that have been approved by your handlers?,[],[],['POTUS'],['https://t.co/n771x2wR25']
60,en,1439991267727925251,1349149096909668363, Jer050665  The1OnlyRichie  POTUS This is how BAD Trump was  The Grand Wizard  Dragon of the KKK could have run  He would have gotten more consideration than Trump from me ,1440716328466194438,False, Jer050665  The1OnlyRichie  POTUS This is how BAD Trump was  The Grand Wizard  Dragon of the KKK could have run  He would have gotten more consideration than Trump from me ,2021-09-22T16:35:14.000Z,USA,@Jer050665 @The1OnlyRichie @POTUS This is how BAD Trump was. The Grand Wizard/ Dragon of the KKK could have run. He would have gotten more consideration than Trump from me.,[],[],"['Jer050665', 'The1OnlyRichie', 'POTUS']",['https://t.co/Kt39S1Pem0']
61,en,1439991267727925251,1349149096909668363, L appel du vide  POTUS Back to my original point  you are complaining about a tweet that took a minute to write  and using that as a platform to say Biden is failing  I’m saying this is wrong and your motives and agenda are questionable  end of story ,1440715619976970255,False, L appel du vide  POTUS Back to my original point  you are complaining about a tweet that took a minute to write  and using that as a platform to say Biden is failing  I’m saying this is wrong and your motives and agenda are questionable  end of story ,2021-09-22T16:32:25.000Z,USA,"@L_appel_du_vide @POTUS Back to my original point, you are complaining about a tweet that took a minute to write, and using that as a platform to say Biden is failing. I’m saying this is wrong and your motives and agenda are questionable, end of story.",[],[],"['L_appel_du_vide', 'POTUS']",['https://t.co/5cd51wBKSl']
62,en,1439991267727925251,1349149096909668363, L appel du vide  POTUS The GOP will have a hard time if they don’t get their shit together  They most likely can’t win with Trump  and they won’t win with a Trump clone  but I digress ,1440715542269071367,False, L appel du vide  POTUS The GOP will have a hard time if they don’t get their shit together  They most likely can’t win with Trump  and they won’t win with a Trump clone  but I digress ,2021-09-22T16:32:07.000Z,USA,"@L_appel_du_vide @POTUS The GOP will have a hard time if they don’t get their shit together. They most likely can’t win with Trump, and they won’t win with a Trump clone, but I digress.",[],[],"['L_appel_du_vide', 'POTUS']",['https://t.co/2POQC5Qkkq']
63,en,1439991267727925251,1349149096909668363, L appel du vide  POTUS so it kind of threw him and his people for a loop  So  the only way I forsee Trump winning again is if the left doesn’t show up to vote  and like I said I doubt it will be Biden running  I think Biden will say he won’t run again allowing a much stronger Dem candidate take over ,1440715376619257862,False, L appel du vide  POTUS so it kind of threw him and his people for a loop  So  the only way I forsee Trump winning again is if the left doesn’t show up to vote  and like I said I doubt it will be Biden running  I think Biden will say he won’t run again allowing a much stronger Dem candidate take over ,2021-09-22T16:31:27.000Z,USA,"@L_appel_du_vide @POTUS so it kind of threw him and his people for a loop. So, the only way I forsee Trump winning again is if the left doesn’t show up to vote, and like I said I doubt it will be Biden running, I think Biden will say he won’t run again allowing a much stronger Dem candidate take over.",[],[],"['L_appel_du_vide', 'POTUS']",['https://t.co/bHUJqEKqnr']
64,en,1439949022266015749,1349149096909668363, JamesSm34491537  sheryl toth  mubazieric  POTUS Thank you  I thought I was peeing against the wind  Lol ,1440999584801697793,False, JamesSm34491537  sheryl toth  mubazieric  POTUS Thank you  I thought I was peeing against the wind  Lol ,2021-09-23T11:20:48.000Z,USA,"@JamesSm34491537 @sheryl_toth @mubazieric @POTUS Thank you, I thought I was peeing against the wind. Lol 😆",['😆'],[],"['JamesSm34491537', 'sheryl_toth', 'mubazieric', 'POTUS']",[]
65,en,1439949022266015749,1349149096909668363, sheryl toth  mubazieric  POTUS Science says natural immunity is far superior to the vaccine  I m tired of the misinformation already ,1440999248099790849,False, sheryl toth  mubazieric  POTUS Science says natural immunity is far superior to the vaccine  I m tired of the misinformation already ,2021-09-23T11:19:27.000Z,USA,@sheryl_toth @mubazieric @POTUS Science says natural immunity is far superior to the vaccine. I'm tired of the misinformation already.,[],[],"['sheryl_toth', 'mubazieric', 'POTUS']",[]
66,en,1439949022266015749,1349149096909668363, mubazieric  POTUS By the way  didn t your president say that he was going to unite the country  What happened there ,1440998943454863363,False, mubazieric  POTUS By the way  didn t your president say that he was going to unite the country  What happened there ,2021-09-23T11:18:15.000Z,USA,"@mubazieric @POTUS By the way, didn't your president say that he was going to unite the country? What happened there?",[],[],"['mubazieric', 'POTUS']",[]
67,en,1439949022266015749,1349149096909668363, dem vs  amongnone  Knotuzin59  Youarentbae   Maude080  POTUS What a dumb f’n comparison   You control the car you dolt   Do you control the the vaccine     ,1440997072342298626,False, dem vs  amongnone  Knotuzin59  Youarentbae   Maude080  POTUS What a dumb f’n comparison   You control the car you dolt   Do you control the the vaccine     ,2021-09-23T11:10:49.000Z,USA,@dem_vs @amongnone @Knotuzin59 @Youarentbae_ @Maude080 @POTUS What a dumb f’n comparison!  You control the car you dolt!  Do you control the the vaccine?!!!!,[],[],"['dem_vs', 'amongnone', 'Knotuzin59', 'Youarentbae_', 'Maude080', 'POTUS']",['https://t.co/W9z5PySjo1']
68,en,1439949022266015749,1349149096909668363, POTUS We also have the tools to impeach you out of office you lying scummy president  Cheapskate x,1440996936715149320,False, POTUS We also have the tools to impeach you out of office you lying scummy president  Cheapskate x,2021-09-23T11:10:16.000Z,USA,@POTUS We also have the tools to impeach you out of office you lying scummy president. Cheapskate x😒😒😒😒😒😒😒😒,['😒'],[],['POTUS'],[]
69,en,1439949022266015749,1349149096909668363, mubazieric  POTUS Did you know that if you die within 2 weeks of being vaccinated  it s considered an unvaxxed death  when that s a great reason to investigate why it s happening ,1440996675498266624,False, mubazieric  POTUS Did you know that if you die within 2 weeks of being vaccinated  it s considered an unvaxxed death  when that s a great reason to investigate why it s happening ,2021-09-23T11:09:14.000Z,USA,"@mubazieric @POTUS Did you know that if you die within 2 weeks of being vaccinated, it's considered an unvaxxed death, when that's a great reason to investigate why it's happening.",[],[],"['mubazieric', 'POTUS']",['https://t.co/UPrnSKLAjz']
70,en,1439949022266015749,1349149096909668363, mubazieric  POTUS Not true  the facts are fudged  and anyone who believes that the vaccinated aren t dying  aren t researching ,1440996239173111812,False, mubazieric  POTUS Not true  the facts are fudged  and anyone who believes that the vaccinated aren t dying  aren t researching ,2021-09-23T11:07:30.000Z,USA,"@mubazieric @POTUS Not true, the facts are fudged, and anyone who believes that the vaccinated aren't dying, aren't researching.",[],[],"['mubazieric', 'POTUS']",[]
71,en,1439949022266015749,1349149096909668363, POTUS  JoeBiden So if I get vaccinated  then I can only get everything   sounds like a great idea ,1440989425769517057,False, POTUS  JoeBiden So if I get vaccinated  then I can only get everything   sounds like a great idea ,2021-09-23T10:40:26.000Z,USA,"@POTUS @JoeBiden So if I get vaccinated, then I can only get everything 🙃, sounds like a great idea.",['🙃'],[],"['POTUS', 'JoeBiden']",[]
