,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_en,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,text_hi,text_es
75,en,1441079956189163523,169880662,4 people found  364970 and  Albatar93 was 1st  It was director  Adam McKay   Anchorman  The Legend of Ron Burgundy  2004   Back in 5 min  https   t co aJ4GFHkenV,1441081245576962048,False,4 people found  364970 and  Albatar93 was 1st  It was director  Adam McKay   Anchorman  The Legend of Ron Burgundy  2004   Back in 5 min  https   t co aJ4GFHkenV,2021-09-23T16:45:17.000Z,USA,"4 people found #364970 and @Albatar93 was 1st! It was director ""Adam McKay"" (Anchorman: The Legend of Ron Burgundy, 2004). Back in 5 min! https://t.co/aJ4GFHkenV",[],[],['Albatar93'],['https://t.co/pBsVFz5oFj'],,
76,en,1441079956189163523,169880662, whattheshot mckay,1441080273530150919,False, whattheshot mckay,2021-09-23T16:41:25.000Z,USA,@whattheshot mckay,[],[],['whattheshot'],[],,
77,en,1441079895719874571,86301869, FoodSystems  FIANista  ECVC1  3rdworldnetwork  StopCorpAbuse  FoodWaterEurope  foodwatch eu  IPCSovereignty  CSM4CFS  IPESfood  IATP Find here the Political Declaration “No to corporate food systems  Yes to Food Sovereignty ”   https   t co 1BfYOFEujx,1441080169830273025,False, FoodSystems  FIANista  ECVC1  3rdworldnetwork  StopCorpAbuse  FoodWaterEurope  foodwatch eu  IPCSovereignty  CSM4CFS  IPESfood  IATP Find here the Political Declaration “No to corporate food systems  Yes to Food Sovereignty ”   https   t co 1BfYOFEujx,2021-09-23T16:41:01.000Z,USA,"@FoodSystems @FIANista @ECVC1 @3rdworldnetwork @StopCorpAbuse @FoodWaterEurope @foodwatch_eu @IPCSovereignty @CSM4CFS @IPESfood @IATP Find here the Political Declaration “No to corporate food systems, Yes to Food Sovereignty!” : https://t.co/1BfYOFEujx",[],[],"['FoodSystems', 'FIANista', 'ECVC1', '3rdworldnetwork', 'StopCorpAbuse', 'FoodWaterEurope', 'foodwatch_eu', 'IPCSovereignty']",['https://t.co/uLlLg8hCVo'],,
78,en,1441079682104020992,1026901867832520704, jenalomaniac I knew you’d say something about it   Thank the photographer for catching me mid scream ,1441083021222834176,False, jenalomaniac I knew you’d say something about it   Thank the photographer for catching me mid scream ,2021-09-23T16:52:20.000Z,USA,@jenalomaniac I knew you’d say something about it. 😂 Thank the photographer for catching me mid-scream!,['😂'],[],['jenalomaniac'],[],,
79,en,1441079682104020992,1026901867832520704, shallcwbay That neck vein is going to get me pregnant one of these days  PHEW  ,1441081378381180930,False, shallcwbay That neck vein is going to get me pregnant one of these days  PHEW  ,2021-09-23T16:45:49.000Z,USA,@shallcwbay That neck vein is going to get me pregnant one of these days. PHEW. 🥵,['🥵'],[],['shallcwbay'],[],,
80,en,1441079669613162496,757436139103858688,For my  3 patreons and above  check it https   t co UG2C07RCvS,1441079672796684317,False,For my  3 patreons and above  check it https   t co UG2C07RCvS,2021-09-23T16:39:02.000Z,USA,"For my $3 patreons and above, check it!

https://t.co/UG2C07RCvS",[],[],[],['https://t.co/UG2C07RCvS'],,
81,en,1441079576646623237,24452840, NewSpooz break rn https   t co FLcshWFdyh,1441083558202785792,False, NewSpooz break rn https   t co FLcshWFdyh,2021-09-23T16:54:28.000Z,USA,@NewSpooz break rn https://t.co/FLcshWFdyh,[],[],['NewSpooz'],['https://t.co/FLcshWFdyh'],,
82,en,1441079576646623237,24452840, ZR1Trader Send link,1441083376543232007,False, ZR1Trader Send link,2021-09-23T16:53:45.000Z,USA,@ZR1Trader Send link,[],[],['ZR1Trader'],[],,
83,en,1441079576646623237,24452840, ZR1Trader Where is it,1441083349079048193,False, ZR1Trader Where is it,2021-09-23T16:53:39.000Z,USA,@ZR1Trader Where is it,[],[],['ZR1Trader'],[],,
84,en,1441079576646623237,24452840, minarchis1  Markonthelake It s hard to because society  every ad  and commercial is designed to get you addicted to all that shit  Gotta really wake up to break free from that cycle and see it for what it is ,1441083323267248134,False, minarchis1  Markonthelake It s hard to because society  every ad  and commercial is designed to get you addicted to all that shit  Gotta really wake up to break free from that cycle and see it for what it is ,2021-09-23T16:53:32.000Z,USA,"@minarchis1 @Markonthelake It's hard to because society, every ad, and commercial is designed to get you addicted to all that shit. Gotta really wake up to break free from that cycle and see it for what it is.",[],[],"['minarchis1', 'Markonthelake']",['https://t.co/XjHS55V9uW'],,
85,en,1441079576646623237,24452840, Markonthelake  ZR1Trader Most people I know have a decent work ethic despite the government s best efforts  However I would say most people have terrible diets and are definitely overmedicated ,1441083044765523987,False, Markonthelake  ZR1Trader Most people I know have a decent work ethic despite the government s best efforts  However I would say most people have terrible diets and are definitely overmedicated ,2021-09-23T16:52:26.000Z,USA,@Markonthelake @ZR1Trader Most people I know have a decent work ethic despite the government's best efforts. However I would say most people have terrible diets and are definitely overmedicated.,[],[],"['Markonthelake', 'ZR1Trader']",['https://t.co/aULFPWZ60N'],,
86,en,1441079576646623237,24452840, ZR1Trader right on  ppl are fed up with the lies and bullshit,1441082862430785536,False, ZR1Trader right on  ppl are fed up with the lies and bullshit,2021-09-23T16:51:43.000Z,USA,"@ZR1Trader right on, ppl are fed up with the lies and bullshit",[],[],['ZR1Trader'],[],,
87,en,1441079576646623237,24452840, minarchis1  ZR1Trader Pretty accurate   ,1441082755174080513,False, minarchis1  ZR1Trader Pretty accurate   ,2021-09-23T16:51:17.000Z,USA,@minarchis1 @ZR1Trader Pretty accurate...,[],[],"['minarchis1', 'ZR1Trader']",[],,
88,en,1441079576646623237,24452840, hap317  ZR1Trader CNN Headlines 2024  Now that majority of the population is ded  we re cvd free    The vx played no role in the demise of the human population  ,1441082373534330880,False, hap317  ZR1Trader CNN Headlines 2024  Now that majority of the population is ded  we re cvd free    The vx played no role in the demise of the human population  ,2021-09-23T16:49:46.000Z,USA,"@hap317 @ZR1Trader CNN Headlines 2024 ""Now that majority of the population is ded, we're cvd free""  ""The vx played no role in the demise of the human population.""",[],[],"['hap317', 'ZR1Trader']",['https://t.co/6VIHcCGCH4'],,
89,en,1441079576646623237,24452840, ZR1Trader Where can I listen,1441082237349367810,False, ZR1Trader Where can I listen,2021-09-23T16:49:14.000Z,USA,@ZR1Trader Where can I listen,[],[],['ZR1Trader'],[],,
90,en,1441079576646623237,24452840,He is now bashing CDC for covering up Ivermectin  holy shit this guy went off,1441082144206385152,False,He is now bashing CDC for covering up Ivermectin  holy shit this guy went off,2021-09-23T16:48:51.000Z,USA,"He is now bashing CDC for covering up Ivermectin, holy shit this guy went off",[],[],[],[],,
91,en,1441079576646623237,24452840,Holy shit  this clip is going to be floating around soon  Good ,1441081808561442816,False,Holy shit  this clip is going to be floating around soon  Good ,2021-09-23T16:47:31.000Z,USA,"Holy shit, this clip is going to be floating around soon. Good.",[],[],[],[],,
92,en,1441079576646623237,24452840,A GUY IS READING OFF VAERS REPORTS YOUNG PEOPLE DYING FROM THE SHOT ON THE CDC CALL,1441081694593818625,False,A GUY IS READING OFF VAERS REPORTS YOUNG PEOPLE DYING FROM THE SHOT ON THE CDC CALL,2021-09-23T16:47:04.000Z,USA,A GUY IS READING OFF VAERS REPORTS YOUNG PEOPLE DYING FROM THE SHOT ON THE CDC CALL,[],[],[],[],,
93,en,1441079576646623237,24452840, ZR1Trader She wake up like https   t co 27PHCLiH9t,1441081682933821455,False, ZR1Trader She wake up like https   t co 27PHCLiH9t,2021-09-23T16:47:01.000Z,USA,@ZR1Trader 🤣🤣🤣She wake up like https://t.co/27PHCLiH9t,['🤣'],[],['ZR1Trader'],[],,
94,en,1441079576646623237,24452840, ZR1Trader Reminds me of times I d been to Europe the past few years  Many people s perceptions of Americans were that we ate like shit  were overmedicated  and lazy  Huge subsection of people here want a pill to fix everyone s problems instead of actually dealing with the underlying cause ,1441081170037510147,False, ZR1Trader Reminds me of times I d been to Europe the past few years  Many people s perceptions of Americans were that we ate like shit  were overmedicated  and lazy  Huge subsection of people here want a pill to fix everyone s problems instead of actually dealing with the underlying cause ,2021-09-23T16:44:59.000Z,USA,"@ZR1Trader Reminds me of times I'd been to Europe the past few years. Many people's perceptions of Americans were that we ate like shit, were overmedicated, and lazy. Huge subsection of people here want a pill to fix everyone's problems instead of actually dealing with the underlying cause.",[],[],['ZR1Trader'],['https://t.co/Bjg2TLaqus'],,
95,en,1441079576646623237,24452840, ZR1Trader I’m gonnnnnnnaaa booooooossttt ,1441081097517891589,False, ZR1Trader I’m gonnnnnnnaaa booooooossttt ,2021-09-23T16:44:42.000Z,USA,@ZR1Trader I’m gonnnnnnnaaa booooooossttt!,[],[],['ZR1Trader'],[],,
96,en,1441079576646623237,24452840, ZR1Trader  VolCurve Was she the last surviving participant ,1441080805179146244,False, ZR1Trader  VolCurve Was she the last surviving participant ,2021-09-23T16:43:32.000Z,USA,@ZR1Trader @VolCurve Was she the last surviving participant?,[],[],"['ZR1Trader', 'VolCurve']",[],,
97,en,1441079576646623237,24452840, ZR1Trader This person needs to submit to an IQ test ,1441080793258942465,False, ZR1Trader This person needs to submit to an IQ test ,2021-09-23T16:43:29.000Z,USA,@ZR1Trader This person needs to submit to an IQ test.,[],[],['ZR1Trader'],[],,
98,en,1441079576646623237,24452840, ZR1Trader Just keep pumping  em full of the stuff   when they reach unknown variable x  they can claim that is the volume of boosters required to save everyone  That s science  yo ,1441080253410070529,False, ZR1Trader Just keep pumping  em full of the stuff   when they reach unknown variable x  they can claim that is the volume of boosters required to save everyone  That s science  yo ,2021-09-23T16:41:21.000Z,USA,"@ZR1Trader Just keep pumping 'em full of the stuff - when they reach unknown variable x, they can claim that is the volume of boosters required to save everyone. 

That's science, yo.",[],[],['ZR1Trader'],['https://t.co/pknpl7nXLY'],,
99,en,1441079567742013441,110912408, Do312 thanks I just got vertigo looking at a computer screen   nopenopenope,1441081113301028865,False, Do312 thanks I just got vertigo looking at a computer screen   nopenopenope,2021-09-23T16:44:46.000Z,USA,@Do312 thanks I just got vertigo looking at a computer screen. #nopenopenope,[],['nopenopenope'],['Do312'],[],,
100,en,1441079481574170627,19480922, chuckshep On the west side   maybe,1441085063236521987,False, chuckshep On the west side   maybe,2021-09-23T17:00:27.000Z,USA,@chuckshep On the west side? 😂😂 maybe,['😂'],[],['chuckshep'],[],,
101,en,1441079478847827970,18997933, paulapoundstone STICK IT IN ,1441084187662974978,False, paulapoundstone STICK IT IN ,2021-09-23T16:56:59.000Z,USA,@paulapoundstone STICK IT IN!,[],[],['paulapoundstone'],[],,
102,en,1441079478847827970,18997933, paulapoundstone Saw you on Stephanie this morning good job I’ll watch tomorrow,1441082797649584135,False, paulapoundstone Saw you on Stephanie this morning good job I’ll watch tomorrow,2021-09-23T16:51:27.000Z,USA,@paulapoundstone Saw you on Stephanie this morning good job I’ll watch tomorrow,[],[],['paulapoundstone'],[],,
103,en,1441079478847827970,18997933, paulapoundstone Right  Like pictures of needles encourage anyone to rush right out there  Makes you wonder who the sponsors are for those public service announcements…are they pro or against  ,1441081494060032000,False, paulapoundstone Right  Like pictures of needles encourage anyone to rush right out there  Makes you wonder who the sponsors are for those public service announcements…are they pro or against  ,2021-09-23T16:46:16.000Z,USA,@paulapoundstone Right? Like pictures of needles encourage anyone to rush right out there. Makes you wonder who the sponsors are for those public service announcements…are they pro or against? 🤔,['🤔'],[],['paulapoundstone'],['https://t.co/vtV7MGRLZe'],,
104,en,1441079417338572802,1296882998126751745, inthistown1 Look how they hold on to that ball  The Pats need a guy that will just say Fuck it  I’m going out there and slinging it ,1441083120896335875,False, inthistown1 Look how they hold on to that ball  The Pats need a guy that will just say Fuck it  I’m going out there and slinging it ,2021-09-23T16:52:44.000Z,USA,@inthistown1 Look how they hold on to that ball. The Pats need a guy that will just say Fuck it. I’m going out there and slinging it.,[],[],['inthistown1'],[],,
